2009-11-30;3507.559;3646.263;3485.524;3643.491;423680152;3542.30;3586.93;3467.83
2009-12-07;3670.807;3671.042;3543.424;3575.02;263577016;3580.84;3561.57;3503.42
2009-12-14;3594.51;3620.322;3385.675;3391.735;255547624;3599.92;3590.38;3550.55
2009-12-21;3402.228;3445.704;3296.292;3424.783;213299588;3525.74;3562.83;3563.86
2009-12-28;3481.903;3579.518;3451.177;3575.684;213207020;3380.45;3453.09;3543.47
2010-01-04;3545.186;3588.832;3426.698;3480.13;305423057;3507.70;3440.77;3529.70
2010-01-11;3477.842;3535.407;3411.812;3482.738;362097534;3518.52;3513.11;3517.45
2010-01-18;3506.806;3528.39;3293.194;3366.197;326906856;3477.98;3498.25;3509.01
2010-01-25;3328.113;3341.198;3168.463;3204.155;211696952;3435.47;3456.73;3479.32
2010-02-01;3170.778;3242.519;3094.568;3153.087;233007500;3236.02;3335.75;3424.92
2010-02-08;3147.761;3253.196;3144.478;3251.278;140022348;3180.30;3208.16;3392.66
2010-02-22;3225.393;3301.149;3152.934;3281.666;212426236;3201.20;3190.75;3341.58
2010-03-01;3327.103;3345.909;3239.677;3259.764;232633052;3250.05;3225.62;3296.84
2010-03-08;3285.62;3322.506;3232.117;3233.126;188065664;3296.22;3273.13;3266.54
2010-03-15;3183.775;3296.411;3169.098;3293.871;169658916;3276.31;3286.26;3240.02
2010-03-22;3305.554;3309.12;3220.594;3275.002;183516752;3244.50;3260.41;3241.43
2010-03-29;3361.353;3412.2;3338.745;3407.346;246407396;3271.80;3258.15;3256.68
2010-04-05;3422.849;3436.29;3336.156;3379.17;232668828;3374.03;3322.91;3285.48
2010-04-12;3350.726;3412.937;3324.048;3356.332;248405880;3385.07;3366.31;3303.80
2010-04-19;3176.414;3237.537;3130.96;3190.003;263400560;3379.56;3382.32;3316.96
2010-04-26;3163.101;3163.101;3014.069;3067.365;214030836;3195.60;3287.58;3302.62
2010-05-03;3005.487;3056.082;2817.153;2836.789;220808860;3101.04;3148.32;3280.73
2010-05-10;2916.335;2922.125;2756.422;2868.023;209010256;2971.37;3048.47;3235.43
2010-05-17;2711.407;2803.695;2647.597;2768.791;196736080;2846.43;2908.90;3157.33
2010-05-24;2851.256;2893.687;2771.586;2850.302;200007088;2748.61;2797.52;3050.83
2010-05-31;2755.284;2787.512;2700.075;2744.391;156771992;2842.33;2795.47;2960.53
2010-06-07;2694.106;2787.825;2672.058;2758.866;178814636;2751.08;2796.71;2880.90
2010-06-14;2778.533;2784.916;2686.614;2696.166;74420700;2737.21;2744.15;2816.17
2010-06-21;2772.886;2795.323;2715.655;2736.287;134588868;2745.98;2736.30;2794.58
